I,J,DL,Z,R,Q(I->J),"E""corr","E""uncorr","E""IJ-E""I-E""J",corr/uncorr,"dDIJ*VIJ,unc",Gsol,"tot,corr"
78,57,C1,0,5.7,0,-463.6355815,-461.3273911,0.00000212,0.00000273,-0.00000023,0,0.001
78,58,C1,0,3.76,0,-463.634501,-461.3265986,-0.00000657,0.00000116,-0.00000101,0,-0.005
78,59,C1,0,2.73,0,-463.6345367,-461.3266197,-0.00004127,-0.00000825,0.00000414,0,-0.023
78,60,C1,0,3.55,0,-463.6356039,-461.3273436,-0.00000669,0.00000187,-0.0000012,0,-0.005
78,61,C1,0,6.25,0,-463.6362299,-461.3276995,-0.00000126,-0.00000081,0.00000008,0,-0.001
78,62,C1,0,4.42,0,-463.6353334,-461.3269327,-0.0000085,-0.00000554,0.00000045,0,-0.005
78,63,C1,0,3.6,0,-463.6352845,-461.3268865,0.00000306,0.0000105,-0.00000078,0,0.001
78,64,C1,0,4.33,0,-463.6358768,-461.3272735,-0.00000452,-0.00000106,-0.00000006,0,-0.003
78,65,C1,0,2.65,0,-463.6350202,-461.3268735,-0.00006871,-0.00001146,-0.00000552,0,-0.047
78,66,C1,0,1.32,0,-463.6351296,-461.3265785,-0.00025805,0.00022791,-0.00002255,0,-0.176
78,67,C1,0,3.36,0,-463.6349939,-461.3268609,-0.00003285,-0.00001937,0.00000176,0,-0.02
78,68,C1,0,1.86,0,-463.6350181,-461.3268491,-0.00053092,-0.00023942,-0.00000292,0,-0.335
78,69,C1,0,1.13,0,-463.637931,-461.3253278,-0.00345123,0.0012581,-0.00010165,0,-2.229
78,70,C1,0,3.2,0,-463.6345312,-461.3265977,-0.00002434,-0.00000623,-0.00000053,0,-0.016
78,71,C1,0,2.19,0,-463.6348568,-461.3267691,0.00002822,0.0001075,-0.00001998,0,0.005
78,72,C1,0,2.09,0,-463.635228,-461.3270123,-0.0003599,-0.00015584,0.0000085,0,-0.221
78,73,C1,0,3.95,0,-463.6349131,-461.3268556,0.00002604,0.00003202,-0.00000253,0,0.015
78,74,C1,0,3.09,0,-463.6347596,-461.326781,0.00008926,0.0001167,-0.00001002,0,0.05
78,75,C1,0,1.18,0,-463.6390192,-461.3269,-0.00426416,-0.00004211,0.00008366,0,-2.623
78,76,C1,0,2.32,0,-463.6349384,-461.3269104,-0.00010649,-0.0000294,0.00000761,0,-0.062
78,77,C1,0,2.19,0,-463.6346706,-461.3267252,-0.00023613,-0.00008009,0.00001941,0,-0.136
79,1,C1,0,5.99,0,-463.6359002,-461.327275,-0.00000366,-0.000003,0.00000052,0,-0.002
79,2,C1,0,3.88,0,-463.6353373,-461.326915,-0.00002589,-0.00001884,0.00000224,0,-0.015
79,3,C1,0,2.41,0,-463.6353299,-461.3268567,0.00001912,0.00006992,-0.00000615,0,0.008
79,4,C1,0,3.17,0,-463.6362996,-461.3277258,-0.00004671,-0.00002753,0.00000082,0,-0.029
79,5,C1,0,5.49,0,-463.6356208,-461.3273434,0.0000003,0.00000126,-0.00000001,0,0
79,6,C1,0,3.08,0,-463.6345338,-461.3266041,-0.0000145,0.00000651,-0.00000328,0,-0.011
79,7,C1,0,1.05,0,-463.6365232,-461.3257267,-0.00200443,0.00087269,-0.00004561,0,-1.286
79,8,C1,0,2.16,0,-463.6357176,-461.3273736,-0.00010957,0.00001992,-0.00001436,0,-0.078
79,9,C1,0,5.49,0,-463.6356356,-461.3273622,0.00000119,0.00000214,-0.00000019,0,0.001
79,10,C1,0,3.08,0,-463.6345236,-461.3266009,-0.00001656,0.00000424,-0.00000311,0,-0.012
79,11,C1,0,1.05,0,-463.6365448,-461.3257576,-0.0020344,0.00084013,-0.00004184,0,-1.303
79,12,C1,0,2.16,0,-463.6356914,-461.3273446,-0.00011853,0.00000969,-0.00001189,0,-0.082
79,13,C1,0,5.99,0,-463.6366254,-461.3279823,-0.00000238,-0.00000174,0.00000018,0,-0.001
79,14,C1,0,3.88,0,-463.6354611,-461.3269745,-0.00002364,-0.00001706,0.0000014,0,-0.014
79,15,C1,0,2.41,0,-463.6353994,-461.3268586,0.00003482,0.00008494,-0.00001273,0,0.014
79,16,C1,0,3.17,0,-463.6360136,-461.3273147,-0.00005909,-0.00003958,0.00000383,0,-0.035
79,17,C1,0,6.49,0,-463.6358103,-461.3273695,-0.00000225,-0.00000193,0.00000049,0,-0.001
79,18,C1,0,4.26,0,-463.6352486,-461.3269972,-0.00002709,-0.00002259,0.00000379,0,-0.015
79,19,C1,0,2.33,0,-463.6354168,-461.3270837,-0.00014938,-0.00006646,0.0000102,0,-0.087
79,20,C1,0,2.33,0,-463.6362718,-461.3277955,-0.00012108,-0.00004019,0.00000258,0,-0.074
79,21,C1,0,5.95,0,-463.6354583,-461.3273758,0.00000193,0.00000235,0.00000004,0,0.001
79,22,C1,0,3.45,0,-463.6343993,-461.3266216,0.00000993,0.00001976,-0.00000047,0,0.006
79,23,C1,0,1.07,0,-463.6398436,-461.3251401,-0.00543385,0.00149622,-0.0000991,0,-3.472
79,24,C1,0,1.07,0,-463.6408079,-461.3257978,-0.00534031,0.00160117,-0.00012125,0,-3.427
79,25,C1,0,5.95,0,-463.6354701,-461.3273922,0.00000214,0.00000257,0.00000001,0,0.001
79,26,C1,0,3.45,0,-463.6344053,-461.3266283,0.00000841,0.00001823,0.00000005,0,0.005
79,27,C1,0,1.07,0,-463.6398708,-461.3251703,-0.00545836,0.0014703,-0.00009593,0,-3.485
79,28,C1,0,1.07,0,-463.6409039,-461.3258971,-0.00545013,0.00148174,-0.00010813,0,-3.488
79,29,C1,0,6.49,0,-463.6361815,-461.3277734,-0.00000124,-0.00000088,0.00000007,0,-0.001
79,30,C1,0,4.26,0,-463.6352963,-461.3270432,-0.00002213,-0.00001772,0.00000155,0,-0.013
79,31,C1,0,2.33,0,-463.6353486,-461.3270165,-0.0001162,-0.00003647,-0.00000065,0,-0.073
79,32,C1,0,2.33,0,-463.6359321,-461.3274122,-0.00013773,-0.00005502,0.00000882,0,-0.081
79,33,N1,0,7.33,0,-461.327358,-461.327358,-0.0000008,-0.0000008,0.00000025,0,0
79,34,C1,0,5.13,0,-463.6352407,-461.326987,-0.00000873,-0.00000736,0.00000119,0,-0.005
79,35,C1,0,3.17,0,-463.6353302,-461.3270617,-0.0000561,-0.00003627,0.00000153,0,-0.034
79,36,C1,0,2.41,0,-463.6361655,-461.3277081,0.00001475,0.00006441,-0.00000746,0,0.005
79,37,N1,0,6.87,0,-461.3273769,-461.3273769,0.00000162,0.00000162,0.00000001,0,0.001
79,38,C1,0,4.45,0,-463.6344041,-461.3266299,0.00000805,0.00001028,-0.00000063,0,0.005
79,39,C1,0,2.16,0,-463.6345231,-461.326626,-0.00010923,0.0000206,-0.00001478,0,-0.078
79,40,C1,0,1.05,0,-463.6374324,-461.3264961,-0.00196005,0.00089883,-0.00006322,0,-1.27
79,41,N1,0,6.87,0,-461.3273971,-461.3273971,0.00000175,0.00000175,0,0,0.001
79,42,C1,0,4.45,0,-463.6344022,-461.3266266,0.00000745,0.00000967,-0.00000049,0,0.004
79,43,C1,0,2.16,0,-463.6345163,-461.3266187,-0.00010671,0.00002304,-0.0000155,0,-0.077
79,44,C1,0,1.05,0,-463.6375018,-461.3265449,-0.00204123,0.00083368,-0.00004005,0,-1.306
79,45,N1,0,7.33,0,-461.3277555,-461.3277555,-0.00000005,-0.00000005,0,0,0
79,46,C1,0,5.13,0,-463.635274,-461.3270224,-0.0000065,-0.00000504,0.00000027,0,-0.004
79,47,C1,0,3.17,0,-463.6352685,-461.3270027,-0.00004656,-0.00002767,-0.00000013,0,-0.029
79,48,C1,0,2.41,0,-463.6357946,-461.3273034,0.00001353,0.00006423,-0.00000567,0,0.005
79,49,N1,0,8.4,0,-461.3272755,-461.3272755,-0.00000036,-0.00000036,0.00000012,0,0
79,50,C1,0,6.25,0,-463.6354361,-461.3269451,-0.00000234,-0.00000193,0.00000023,0,-0.001
79,51,C1,0,4.42,0,-463.6354459,-461.3269626,-0.00000844,-0.00000524,-0.00000043,0,-0.006
79,52,C1,0,3.6,0,-463.6366244,-461.3279744,-0.00000139,0.00000616,-0.00000058,0,-0.001
79,53,N1,0,7.99,0,-461.3273531,-461.3273531,0.0000008,0.0000008,-0.00000002,0,0
79,54,C1,0,5.7,0,-463.6345079,-461.3265946,0.0000021,0.00000274,-0.0000003,0,0.001
79,55,C1,0,3.76,0,-463.6345128,-461.3266031,-0.0000057,0.00000215,-0.00000094,0,-0.004
79,56,C1,0,2.73,0,-463.6356801,-461.3273753,-0.00004327,-0.00001078,0.00000478,0,-0.024
79,57,N1,0,7.99,0,-461.3273926,-461.3273926,0.00000084,0.00000084,-0.00000002,0,0.001
79,58,C1,0,5.7,0,-463.6345167,-461.3265967,0.00000195,0.00000257,-0.00000032,0,0.001
79,59,C1,0,3.76,0,-463.6345254,-461.326609,-0.00000566,0.00000206,-0.00000115,0,-0.004
79,60,C1,0,2.73,0,-463.6356568,-461.3273476,-0.00003532,-0.00000255,0.00000231,0,-0.021
79,61,N1,0,8.4,0,-461.3276982,-461.3276982,0.00000004,0.00000004,-0.00000001,0,0
79,62,C1,0,6.25,0,-463.6353508,-461.326928,-0.00000176,-0.00000131,0.00000006,0,-0.001
79,63,C1,0,4.42,0,-463.63532,-461.3269018,-0.00000815,-0.0000052,0.00000025,0,-0.005
79,64,C1,0,3.6,0,-463.6358937,-461.3272618,0.00000277,0.00001022,-0.00000086,0,0.001
79,65,C1,0,4.7,0,-463.6349763,-461.3268597,-0.00000057,0.00000194,-0.0000003,0,-0.001
79,66,C1,0,2.65,0,-463.6349658,-461.3268187,-0.00007,-0.00001274,-0.00000502,0,-0.047
79,67,C1,0,1.32,0,-463.6352439,-461.3266137,-0.00025857,0.00022741,-0.00002189,0,-0.176
79,68,C1,0,4.25,0,-463.6345269,-461.32662,-0.00001556,-0.00001072,0.00000098,0,-0.009
79,69,C1,0,1.86,0,-463.6350364,-461.3268267,-0.00053241,-0.00024123,-0.00000248,0,-0.336
79,70,C1,0,1.13,0,-463.6379839,-461.3253355,-0.00345283,0.0012555,-0.00010024,0,-2.23
79,71,C1,0,4.34,0,-463.6349172,-461.3268807,-0.00000794,-0.00000448,0.00000009,0,-0.005
79,72,C1,0,2.19,0,-463.6348648,-461.3267493,0.00002748,0.00010673,-0.00001964,0,0.005
79,73,C1,0,2.09,0,-463.6353272,-461.3270472,-0.0003639,-0.00015993,0.00000888,0,-0.223
79,74,C1,0,5.26,0,-463.6348674,-461.3268907,0.00000564,0.00000655,-0.00000041,0,0.003
79,75,C1,0,3.09,0,-463.6346906,-461.3267415,0.00008871,0.00011604,-0.0000098,0,0.05
79,76,C1,0,1.18,0,-463.63912,-461.3269239,-0.00426391,-0.00004327,0.00008242,0,-2.624
79,77,C1,0,4.66,0,-463.634467,-461.3266507,-0.00000829,-0.00000599,0.00000118,0,-0.004
79,78,C1,0,2.19,0,-463.6346558,-461.3267196,-0.00023256,-0.00007642,0.00001838,0,-0.134
80,1,C1,0,4.13,0,-463.6362965,-461.3274935,0.00000957,0.0000131,-0.00000112,0,0.005
80,2,C1,0,4.58,0,-463.6357216,-461.3271291,-0.00000056,0.0000017,-0.00000087,0,-0.001
80,3,C1,0,6.15,0,-463.6357625,-461.3271645,-0.00000385,-0.00000331,0,0,-0.002
80,4,N1,0,8.18,0,-461.3279337,-461.3279337,-0.0000009,-0.0000009,-0.00000002,0,-0.001
80,5,C1,0,2.41,0,-463.6360182,-461.327516,0.00001246,0.00006322,-0.00000663,0,0.004
80,6,C1,0,3.17,0,-463.6349766,-461.3268734,-0.00004765,-0.00002817,-0.00000019,0,-0.03
80,7,C1,0,5.13,0,-463.6349334,-461.3268375,-0.00000502,-0.00000357,0.00000044,0,-0.003
80,8,N1,0,7.33,0,-461.327628,-461.327628,0.00000008,0.00000008,0.00000008,0,0
80,9,C1,0,1.05,0,-463.6380906,-461.3267674,-0.00204429,0.00083155,-0.00002496,0,-1.298
80,10,C1,0,2.16,0,-463.6350221,-461.3268164,-0.00010551,0.00002334,-0.00001846,0,-0.078
80,11,C1,0,4.45,0,-463.6349132,-461.3268233,0.00000677,0.00000892,-0.00000051,0,0.004
80,12,N1,0,6.87,0,-461.3275873,-461.3275873,0.0000016,0.0000016,0.00000002,0,0.001
80,13,C1,0,1.05,0,-463.6390034,-461.3273246,-0.00197075,0.00089058,-0.00004599,0,-1.266
80,14,C1,0,2.16,0,-463.6359841,-461.3272015,-0.00013706,-0.00000948,-0.00001035,0,-0.093
80,15,C1,0,4.45,0,-463.6358418,-461.3271742,0.00000197,0.00000385,0.00000165,0,0.002
80,16,N1,0,6.87,0,-461.3275088,-461.3275088,0.00000088,0.00000088,0.0000004,0,0.001
80,17,C1,0,4.06,0,-463.6362144,-461.3275943,0.00000332,0.00000783,-0.00000056,0,0.002
80,18,C1,0,4.06,0,-463.6356241,-461.3271978,0.00000705,0.00001131,-0.00000173,0,0.003
80,19,C1,0,5.39,0,-463.6356839,-461.3272575,-0.00000682,-0.00000567,0.00000025,0,-0.004
80,20,N1,0,7.38,0,-461.3279915,-461.3279915,-0.00000163,-0.00000163,0.00000006,0,-0.001
80,21,C1,0,2.33,0,-463.6360031,-461.3276653,-0.00013329,-0.00005256,0.00000467,0,-0.081
80,22,C1,0,2.33,0,-463.6349595,-461.3269354,-0.00014073,-0.00005952,0.00000761,0,-0.084
80,23,C1,0,4.26,0,-463.634839,-461.326886,-0.00001965,-0.00001513,0.00000244,0,-0.011
80,24,C1,0,6.49,0,-463.635878,-461.327634,-0.00000091,-0.00000055,0.00000021,0,0
80,25,C1,0,1.07,0,-463.6413594,-461.3261785,-0.00547757,0.00145084,-0.00009733,0,-3.498
80,26,C1,0,1.07,0,-463.6403837,-461.3255147,-0.00556042,0.00136632,-0.00007042,0,-3.533
80,27,C1,0,3.45,0,-463.6348172,-461.3268606,0.00000485,0.00001454,0.0000009,0,0.004
80,28,C1,0,5.95,0,-463.6358616,-461.3276112,0.00000178,0.00000218,0.00000011,0,0.001
80,29,C1,0,1.07,0,-463.6418991,-461.326363,-0.00530925,0.0016441,-0.00009995,0,-3.394
80,30,C1,0,1.07,0,-463.6414714,-461.3261896,-0.00578768,0.00107042,-0.00002557,0,-3.648
80,31,C1,0,3.45,0,-463.6356488,-461.3272122,-0.0000068,0.00000232,0.00000549,0,-0.001
80,32,C1,0,5.95,0,-463.6362033,-461.3275908,0.00000065,0.00000095,0.00000069,0,0.001
80,33,C1,0,4.58,0,-463.6362071,-461.3275924,-0.00000314,-0.00000071,-0.00000012,0,-0.002
80,34,C1,0,4.13,0,-463.6356295,-461.3271986,0.00001213,0.00001558,-0.00000202,0,0.006
80,35,C1,0,5.11,0,-463.6356883,-461.3272631,-0.00000458,-0.00000316,0.00000014,0,-0.003
80,36,N1,0,6.94,0,-461.328009,-461.328009,-0.00000197,-0.00000197,0.00000009,0,-0.001
80,37,C1,0,3.17,0,-463.635913,-461.3276444,-0.00004998,-0.00003136,0.00000083,0,-0.031
80,38,C1,0,2.41,0,-463.6348142,-461.3268169,0.00000747,0.00005778,-0.00000504,0,0.002
80,39,C1,0,3.88,0,-463.6348446,-461.3268955,-0.0000212,-0.00001436,0.00000159,0,-0.012
80,40,C1,0,5.99,0,-463.6358838,-461.3276306,-0.0000018,-0.00000114,0.00000008,0,-0.001
80,41,C1,0,2.16,0,-463.636,-461.3276298,-0.00012296,0.00000352,-0.00001199,0,-0.085
80,42,C1,0,1.05,0,-463.6368448,-461.3260213,-0.0020256,0.0008495,-0.00003816,0,-1.295
80,43,C1,0,3.08,0,-463.6348386,-461.326875,-0.00001943,0.00000132,-0.00000239,0,-0.014
80,44,C1,0,5.49,0,-463.6358694,-461.3276114,0.00000074,0.00000169,-0.00000015,0,0
80,45,C1,0,2.16,0,-463.636708,-461.3280085,-0.00014756,-0.00001857,-0.00000296,0,-0.094
80,46,C1,0,1.05,0,-463.6375199,-461.3262437,-0.00184283,0.00100821,-0.00009548,0,-1.216
80,47,C1,0,3.08,0,-463.6356519,-461.3272093,-0.00002043,0.00000022,-0.00000202,0,-0.014
80,48,C1,0,5.49,0,-463.6362177,-461.3276013,-0.00000002,0.00000087,0.00000033,0,0
80,49,C1,0,5.61,0,-463.6363663,-461.3275111,-0.00000221,-0.00000137,-0.00000008,0,-0.001
80,50,C1,0,4.92,0,-463.6358375,-461.3271704,0.00000591,0.00000733,-0.00000121,0,0.003
80,51,C1,0,5.48,0,-463.6358462,-461.3271903,0.0000008,0.00000168,-0.00000035,0,0
80,52,N1,0,6.96,0,-461.328216,-461.328216,-0.00000095,-0.00000095,0.00000001,0,-0.001
80,53,C1,0,4.42,0,-463.6359895,-461.327593,-0.00000746,-0.00000449,-0.00000017,0,-0.005
80,54,C1,0,3.6,0,-463.63492,-461.3268246,-0.00000043,0.00000726,-0.00000083,0,-0.001
80,55,C1,0,4.33,0,-463.6349205,-461.3268403,-0.00000375,-0.00000044,-0.0000004,0,-0.003
80,56,C1,0,6.02,0,-463.6360471,-461.3275991,-0.00000069,-0.00000004,-0.00000031,0,-0.001
80,57,C1,0,3.76,0,-463.6360255,-461.3276286,-0.00000805,-0.00000058,-0.00000048,0,-0.005
80,58,C1,0,2.73,0,-463.6349673,-461.3268398,-0.00003902,-0.00000596,0.00000342,0,-0.022
80,59,C1,0,3.55,0,-463.6349355,-461.3268434,-0.00000625,0.00000214,-0.00000165,0,-0.005
80,60,C1,0,5.54,0,-463.6360306,-461.3275781,0.00000047,0.00000149,-0.0000006,0,0
80,61,C1,0,3.76,0,-463.6366768,-461.3279396,-0.00001434,-0.00000683,0.00000145,0,-0.008
80,62,C1,0,2.73,0,-463.6357905,-461.3271606,-0.00003179,0.00000062,-0.00000024,0,-0.02
80,63,C1,0,3.55,0,-463.6357179,-461.3271191,0.00000348,0.00001208,-0.0000051,0,-0.001
80,64,C1,0,5.54,0,-463.6363057,-461.3275052,0.00000041,0.00000143,-0.00000051,0,0
80,65,C1,0,3.24,0,-463.6353954,-461.3270933,-0.00001,0.00000284,-0.00000049,0,-0.007
80,66,C1,0,4.36,0,-463.6353036,-461.3270357,0.00000173,0.00000477,-0.00000015,0,0.001
80,67,C1,0,6.33,0,-463.6353962,-461.3270765,-0.00000129,-0.0000008,0.00000022,0,-0.001
80,68,C1,0,1.32,0,-463.6351868,-461.3266231,-0.00026581,0.00022064,-0.00002152,0,-0.18
80,69,C1,0,3.36,0,-463.6349464,-461.3268393,-0.00003275,-0.00001927,0.00000151,0,-0.02
80,70,C1,0,5.7,0,-463.6349451,-461.3268292,-0.00000447,-0.0000036,0.00000046,0,-0.003
80,71,C1,0,1.13,0,-463.6387838,-461.3258743,-0.00346493,0.0012365,-0.00008831,0,-2.23
80,72,C1,0,3.2,0,-463.6353253,-461.3270957,-0.00002343,-0.00000517,-0.00000115,0,-0.015
80,73,C1,0,5.63,0,-463.6353749,-461.327123,-0.00000199,-0.00000122,0.00000004,0,-0.001
80,74,C1,0,2.99,0,-463.6353542,-461.3271781,-0.00007158,-0.00004632,0.00000488,0,-0.042
80,75,C1,0,3.59,0,-463.6351754,-461.3270712,0.00001351,0.00002082,-0.0000011,0,0.008
80,76,C1,0,5.46,0,-463.6352664,-461.3271149,-0.00000074,0.00000021,0.00000027,0,0
80,77,C1,0,1.18,0,-463.6391336,-461.3269239,-0.00426527,-0.0000447,0.00008353,0,-2.624
80,78,C1,0,2.32,0,-463.6349388,-461.3269067,-0.00010602,-0.0000289,0.0000077,0,-0.062
80,79,C1,0,4.73,0,-463.6348669,-461.326885,-0.00000989,-0.00000761,0.00000124,0,-0.005
81,1,C1,0,5.11,0,-463.6362418,-461.327498,-0.00000642,-0.00000482,0.00000084,0,-0.004
81,2,C1,0,4.13,0,-463.6356406,-461.327104,0.00000973,0.00001328,-0.00000093,0,0.006
81,3,C1,0,4.58,0,-463.6356889,-461.3271465,-0.00000097,0.0000013,-0.00000061,0,-0.001
81,4,C1,0,6.15,0,-463.6365953,-461.3279223,-0.00000352,-0.00000297,0.00000013,0,-0.002
81,5,C1,0,3.88,0,-463.6359838,-461.3275826,-0.00002382,-0.00001687,0.00000175,0,-0.014
81,6,C1,0,2.41,0,-463.6348494,-461.3267724,0.00000883,0.0000593,-0.00000573,0,0.002
81,7,C1,0,3.17,0,-463.6349052,-461.3268484,-0.00004747,-0.00002791,0.00000013,0,-0.03
81,8,C1,0,5.13,0,-463.6359509,-461.3276172,-0.000004,-0.0000025,0.00000029,0,-0.002
81,9,C1,0,3.08,0,-463.6359994,-461.3275881,-0.00002377,-0.00000263,-0.00000156,0,-0.016
81,10,C1,0,1.05,0,-463.6368876,-461.3259865,-0.00204171,0.00083975,-0.00002545,0,-1.297
81,11,C1,0,2.16,0,-463.6349597,-461.3268002,-0.00011035,0.00001857,-0.00001693,0,-0.08
81,12,C1,0,4.45,0,-463.635904,-461.3275654,0.0000078,0.00000999,-0.00000041,0,0.005
81,13,C1,0,3.08,0,-463.6369859,-461.3282051,-0.00002397,-0.00000342,-0.00000004,0,-0.015
81,14,C1,0,1.05,0,-463.6377677,-461.3263033,-0.00199132,0.0008753,-0.00003991,0,-1.275
81,15,C1,0,2.16,0,-463.6359162,-461.3271803,-0.00014314,-0.00001567,-0.00000793,0,-0.095
81,16,C1,0,4.45,0,-463.6362911,-461.327492,0.00000235,0.00000429,0.00000158,0,0.002
81,17,C1,0,5.39,0,-463.6361553,-461.3275957,-0.00000826,-0.000007,0.00000089,0,-0.005
81,18,C1,0,4.06,0,-463.6355577,-461.3271883,0.00000274,0.00000737,-0.0000003,0,0.002
81,19,C1,0,4.06,0,-463.6355998,-461.3272275,0.00000656,0.00001083,-0.00000147,0,0.003
81,20,C1,0,5.39,0,-463.6364959,-461.3279815,-0.00000623,-0.00000506,0.00000032,0,-0.004
81,21,C1,0,4.26,0,-463.6358178,-461.3276135,-0.00001869,-0.00001423,0.00000152,0,-0.011
81,22,C1,0,2.33,0,-463.6348817,-461.3269148,-0.00013361,-0.00005238,0.00000573,0,-0.08
81,23,C1,0,2.33,0,-463.6348829,-461.3269103,-0.00013425,-0.00005284,0.00000692,0,-0.08
81,24,C1,0,4.26,0,-463.6358232,-461.3276321,-0.00001671,-0.00001211,0.00000144,0,-0.01
81,25,C1,0,3.45,0,-463.6358031,-461.3275978,0.00000805,0.00001805,-0.00000073,0,0.005
81,26,C1,0,1.07,0,-463.6402096,-461.3253997,-0.00545702,0.00146794,-0.00009721,0,-3.485
81,27,C1,0,1.07,0,-463.6402321,-461.3254138,-0.00548064,0.00144789,-0.00009411,0,-3.498
81,28,C1,0,3.45,0,-463.635784,-461.3275813,0.00000867,0.00001872,0.00000008,0,0.005
81,29,C1,0,3.45,0,-463.6365114,-461.3279756,0.00000774,0.00001806,-0.00000073,0,0.004
81,30,C1,0,1.07,0,-463.6411832,-461.3258503,-0.00557011,0.00139626,-0.00003841,0,-3.519
81,31,C1,0,1.07,0,-463.6414291,-461.3261988,-0.0058578,0.0010023,-0.00001016,0,-3.682
81,32,C1,0,3.45,0,-463.6361373,-461.3275729,-0.00000404,0.00000537,0.00000434,0,0
81,33,C1,0,6.15,0,-463.6361379,-461.3275824,-0.00000468,-0.00000413,0.0000004,0,-0.003
81,34,C1,0,4.58,0,-463.6355744,-461.3272017,-0.00000352,-0.00000094,-0.00000015,0,-0.002
81,35,C1,0,4.13,0,-463.6356018,-461.3272318,0.00001126,0.0000147,-0.00000183,0,0.006
81,36,C1,0,5.11,0,-463.6365234,-461.3279965,-0.00000429,-0.00000287,0.00000012,0,-0.003
81,37,C1,0,5.13,0,-463.6357972,-461.3276031,-0.00000488,-0.00000354,0.00000025,0,-0.003
81,38,C1,0,3.17,0,-463.6347979,-461.3268886,-0.00004687,-0.00002728,0.00000041,0,-0.029
81,39,C1,0,2.41,0,-463.6347442,-461.3268088,0.00000859,0.00005888,-0.0000055,0,0.002
81,40,C1,0,3.88,0,-463.6358294,-461.3276273,-0.00001809,-0.0000113,0.00000022,0,-0.011
81,41,C1,0,4.45,0,-463.635799,-461.3276104,0.00000737,0.00000952,-0.00000068,0,0.004
81,42,C1,0,2.16,0,-463.6348574,-461.3268372,-0.00010882,0.00002015,-0.00001474,0,-0.078
81,43,C1,0,1.05,0,-463.6367617,-461.3260006,-0.0020132,0.00086219,-0.00004309,0,-1.29
81,44,C1,0,3.08,0,-463.6358148,-461.3275938,-0.00001533,0.00000585,-0.00000363,0,-0.012
81,45,C1,0,4.45,0,-463.6364833,-461.3279676,0.00000639,0.0000089,-0.00000036,0,0.004
81,46,C1,0,2.16,0,-463.6357713,-461.3272733,-0.00016486,-0.00003482,0.00000051,0,-0.103
81,47,C1,0,1.05,0,-463.6374184,-461.3262022,-0.00185756,0.00099391,-0.00008805,0,-1.221
81,48,C1,0,3.08,0,-463.63617,-461.3275907,-0.00002302,-0.00000202,-0.00000153,0,-0.015
81,49,N1,0,7.15,0,-461.3274982,-461.3274982,-0.00000192,-0.00000192,0.00000014,0,-0.001
81,50,C1,0,5.61,0,-463.6357749,-461.3271656,-0.0000022,-0.00000129,-0.00000016,0,-0.001
81,51,C1,0,4.92,0,-463.6357712,-461.327172,0.00000513,0.00000656,-0.00000112,0,0.003
81,52,C1,0,5.48,0,-463.6369618,-461.3282007,0.00000008,0.00000095,-0.00000022,0,0
81,53,C1,0,6.25,0,-463.6359123,-461.3275755,-0.00000091,-0.00000049,-0.00000004,0,-0.001
81,54,C1,0,4.42,0,-463.6348557,-461.3268219,-0.00000675,-0.0000035,-0.00000009,0,-0.004
81,55,C1,0,3.6,0,-463.6348473,-461.3268199,-0.00000123,0.00000645,-0.00000066,0,-0.001
81,56,C1,0,4.33,0,-463.6359776,-461.3275842,-0.00000187,0.00000137,-0.00000097,0,-0.002
81,57,C1,0,5.7,0,-463.635945,-461.3276121,0.00000182,0.00000241,-0.00000025,0,0.001
81,58,C1,0,3.76,0,-463.6348644,-461.3268195,-0.00000687,0.0000009,-0.00000049,0,-0.005
81,59,C1,0,2.73,0,-463.6348984,-461.3268388,-0.00003974,-0.0000067,0.00000372,0,-0.023
81,60,C1,0,3.55,0,-463.6359631,-461.3275604,-0.00000269,0.00000574,-0.00000262,0,-0.003
81,61,C1,0,5.7,0,-463.6365911,-461.3279179,0.00000076,0.00000145,0.00000011,0,0.001
81,62,C1,0,3.76,0,-463.6357046,-461.3271568,-0.00001663,-0.000009,0.00000215,0,-0.009
81,63,C1,0,2.73,0,-463.6356822,-461.3271167,-0.00003142,0.00000098,0.00000034,0,-0.02
81,64,C1,0,3.55,0,-463.6362369,-461.327486,-0.00000144,0.00000716,-0.00000351,0,-0.003
81,65,C1,0,3.88,0,-463.6353279,-461.3270895,-0.00001325,-0.00000681,-0.00000035,0,-0.009
81,66,C1,0,3.24,0,-463.6352443,-461.3270238,-0.00000959,0.00000326,-0.00000039,0,-0.006
81,67,C1,0,4.36,0,-463.6353227,-461.3270577,0.00000156,0.00000459,-0.00000006,0,0.001
81,68,C1,0,2.65,0,-463.634917,-461.3268398,-0.00006676,-0.00000951,-0.00000603,0,-0.046
81,69,C1,0,1.32,0,-463.635103,-461.3265806,-0.0002601,0.00022606,-0.00002225,0,-0.177
81,70,C1,0,3.36,0,-463.6349028,-461.3268316,-0.00003288,-0.00001943,0.00000161,0,-0.02
81,71,C1,0,1.86,0,-463.6357716,-461.3273303,-0.00052348,-0.000233,-0.00000516,0,-0.332
81,72,C1,0,1.13,0,-463.6386982,-461.3258437,-0.00346694,0.00123343,-0.0000923,0,-2.233
81,73,C1,0,3.2,0,-463.6353251,-461.327113,-0.00002289,-0.00000461,-0.00000113,0,-0.015
81,74,C1,0,4.17,0,-463.6352086,-461.3271107,0.00000343,0.00000767,-0.00000046,0,0.002
