I,J,K,DL,RMIN,RMAX,"E""corr","deltaE""IJK",corr/uncorr,dDIJK*VIJK,Gsol,tot
78,71,38,C1,2.16,2.19,-695.4521535,0.00000063,0.00000071,-0.0000008,0,0
78,71,39,C1,1.05,2.19,-695.454061,-0.00000111,-0.00000102,0.00000116,0,0
78,71,42,C1,2.16,2.19,-695.4521939,0.00000055,0.00000061,-0.00000063,0,0
78,71,43,C1,1.05,2.19,-695.4540783,-0.00000102,-0.00000072,0.00000086,0,0
78,71,47,C1,2.19,2.41,-695.4528357,0.00000054,0.00000062,-0.00000075,0,0
78,71,66,C1,1.32,2.19,-695.4527721,-0.00000038,-0.00000037,0.00000048,0,0
78,71,68,C1,1.18,1.86,-695.4569339,-0.00000283,-0.00000196,0.00000298,0,0
78,71,69,C1,1.13,2.19,-695.4556935,-0.00000143,-0.00000079,0.00000136,0,0
78,72,2,C1,2.09,2.41,-695.453291,0.00000006,0.0000001,-0.00000005,0,0
78,72,6,C1,1.05,2.09,-695.4546761,-0.00000839,-0.00000756,0.0000095,0,0.001
78,72,7,C1,2.09,2.16,-695.4527727,0.00000047,0.00000065,-0.0000007,0,0
78,72,10,C1,1.05,1.07,-695.4600447,0.00001792,0.00005455,-0.00005507,0,-0.023
78,72,11,C1,1.07,2.09,-695.4581494,0.00000011,0.00000565,-0.00000923,0,-0.006
78,72,14,C1,1.07,2.09,-695.4590413,-0.00001959,-0.00002242,0.00002533,0,0.004
78,72,15,C1,1.07,2.09,-695.4594676,-0.00000691,-0.00000409,0.00000457,0,-0.001
78,72,18,C1,2.09,2.33,-695.4533743,0.00000003,0.00000006,-0.00000005,0,0
78,72,19,C1,2.09,2.33,-695.4533746,0.00000009,0.00000008,-0.00000013,0,0
78,72,22,C1,1.07,2.09,-695.4579168,-0.00000662,-0.00000352,0.00000412,0,-0.002
78,72,23,C1,1.07,2.09,-695.4578629,-0.00002093,-0.00002393,0.00002713,0,0.004
78,72,26,C1,1.07,2.09,-695.4579444,0.00000268,0.00000806,-0.0000124,0,-0.006
78,72,27,C1,1.05,1.07,-695.4598279,0.00001881,0.0000554,-0.00005623,0,-0.023
78,72,30,C1,2.09,2.16,-695.4535509,0.00000018,0.00000027,-0.0000003,0,0
78,72,31,C1,1.05,2.09,-695.4552766,-0.0000092,-0.00000848,0.00001069,0,0.001
78,72,35,C1,2.09,2.41,-695.4532463,0.00000024,0.00000028,-0.00000032,0,0
78,72,38,C1,2.09,2.16,-695.4525315,-0.00000045,-0.00000055,0.0000006,0,0
78,72,39,C1,1.05,2.09,-695.4544275,0.00000178,0.00000229,-0.00000262,0,-0.001
78,72,42,C1,2.09,2.16,-695.4525317,-0.00000061,-0.00000076,0.00000089,0,0
78,72,43,C1,1.05,2.09,-695.454481,0.00000159,0.00000223,-0.00000289,0,-0.001
78,72,47,C1,2.09,2.41,-695.4532417,-0.00000034,-0.00000042,0.00000048,0,0
78,72,66,C1,1.32,2.09,-695.4532285,0.00000023,0.00000034,-0.00000043,0,0
78,72,68,C1,1.86,2.09,-695.4529651,-0.00000096,-0.00000075,0.00000088,0,0
78,72,69,C1,1.13,1.18,-695.4602792,-0.00005865,0.00000018,0.00001262,0,-0.029
78,72,70,C1,2.09,2.32,-695.4526665,-0.00000027,-0.00000029,0.00000032,0,0
78,72,71,C1,2.09,2.19,-695.4531178,-0.00000558,-0.00000651,0.00000765,0,0.001
78,73,7,C1,2.16,2.33,-695.452462,0.0000009,0.00000106,-0.00000118,0,0
78,73,11,C1,1.07,2.16,-695.4578499,-0.0000083,-0.00000937,0.00001087,0,0.002
78,73,27,C1,1.07,2.16,-695.4576515,-0.00000469,-0.00000525,0.00000546,0,0
78,73,31,C1,2.16,2.33,-695.4532285,0.00000076,0.00000091,-0.000001,0,0
78,73,72,C1,2.09,2.19,-695.4531568,0.0000019,0.00000227,-0.00000258,0,0
78,74,2,C1,2.16,2.41,-695.4529995,-0.00000067,-0.00000078,0.00000092,0,0
78,74,6,C1,1.05,2.16,-695.4541723,-0.00000058,0.00000061,-0.00000111,0,-0.001
78,74,18,C1,1.07,2.33,-695.4585354,0.00000291,0.0000049,-0.00000543,0,-0.002
78,74,22,C1,1.07,1.07,-695.4629431,-0.00013262,-0.00014885,0.00017403,0,0.026
78,74,26,C1,1.07,2.33,-695.4575016,0.0000029,0.00000479,-0.00000539,0,-0.002
78,74,38,C1,1.05,2.16,-695.4541076,-0.00000046,0.00000085,-0.00000136,0,-0.001
78,74,42,C1,2.16,2.41,-695.4520519,-0.00000044,-0.00000051,0.0000006,0,0
78,74,68,C1,1.86,2.09,-695.4529407,-0.00000077,-0.00000053,0.00000061,0,0
78,75,2,C1,1.05,1.18,-695.4589308,-0.00001359,0.00000455,-0.00000432,0,-0.011
78,75,3,C1,1.18,2.16,-695.4573675,-0.0000006,-0.00000029,0.00000018,0,0
78,75,6,C1,1.05,1.05,-695.4602932,0.00006357,0.00006817,-0.00001242,0,0.032
78,75,7,C1,1.18,2.16,-695.4565379,-0.00000017,0.00000288,-0.00000442,0,-0.003
78,75,10,C1,1.05,1.18,-695.458329,-0.00000377,0.00000943,-0.00000907,0,-0.008
78,75,11,C1,1.18,2.16,-695.4564611,-0.00000239,-0.00000158,0.00000168,0,0
78,75,14,C1,1.18,2.41,-695.4571873,0.0000004,0.00000071,-0.0000008,0,0
78,75,18,C1,1.07,1.18,-695.4631104,-0.00007591,-0.00001524,0.00001902,0,-0.036
78,75,19,C1,1.07,1.18,-695.4628045,-0.00003112,-0.00002596,0.00002802,0,-0.002
78,75,22,C1,1.07,1.07,-695.4671899,-0.00008181,0.0000358,-0.0000616,0,-0.09
78,75,23,C1,1.07,1.07,-695.4671585,-0.00008031,0.00003767,-0.0000639,0,-0.09
78,75,26,C1,1.07,1.18,-695.4617911,-0.00003413,-0.0000305,0.00003315,0,-0.001
78,75,27,C1,1.07,1.18,-695.4618437,-0.00007368,-0.0000111,0.00001461,0,-0.037
78,75,30,C1,1.18,2.33,-695.4571767,0.00000009,0.00000012,-0.0000002,0,0
78,75,31,C1,1.18,2.33,-695.4571727,-0.00000064,-0.00000023,0.00000023,0,0
78,75,34,C1,1.18,2.16,-695.4572163,-0.000002,-0.0000013,0.00000138,0,0
78,75,35,C1,1.05,1.18,-695.4590571,-0.00000439,0.00000833,-0.00000804,0,-0.008
78,75,38,C1,1.18,2.16,-695.4564214,-0.00000002,0.00000318,-0.00000483,0,-0.003
78,75,39,C1,1.05,1.05,-695.460209,0.000065,0.00006967,-0.00001245,0,0.033
78,75,42,C1,1.18,2.16,-695.4563638,-0.00000123,-0.00000113,0.00000102,0,0
78,75,43,C1,1.05,1.18,-695.4582409,-0.00001363,0.00000508,-0.00000481,0,-0.012
78,75,47,C1,1.18,2.41,-695.456991,0.00000011,0.00000063,-0.00000062,0,0
78,75,65,C1,1.18,1.86,-695.4573718,-0.00000585,-0.00000284,0.00000339,0,-0.002
78,75,66,C1,1.13,1.18,-695.460384,0.00004078,0.00005952,0.00000668,0,0.03
78,75,68,C1,1.18,1.86,-695.4568109,-0.00000305,-0.00000219,0.00000329,0,0
78,75,69,C1,1.13,1.18,-695.4601698,-0.00005794,0.00000118,0.00001106,0,-0.029
78,75,71,C1,1.18,2.19,-695.4566633,0.00000168,0.00000237,-0.00000268,0,-0.001
78,75,72,C1,1.18,2.09,-695.4570923,-0.00000354,-0.00000305,0.00000346,0,0
78,75,74,C1,1.18,2.19,-695.4567956,0.00000367,0.00000688,-0.00000791,0,-0.003
78,76,2,C1,2.32,2.41,-695.4530245,0.00000009,0.00000008,-0.00000008,0,0
78,76,3,C1,1.05,2.32,-695.4549334,-0.00000053,-0.00000021,0.00000034,0,0
78,76,4,C1,2.16,2.32,-695.4541308,0.00000023,0.00000026,-0.0000003,0,0
78,76,6,C1,1.05,2.32,-695.4542629,0.0000008,0.00000135,-0.00000171,0,-0.001
78,76,7,C1,1.05,2.16,-695.4543905,-0.00000295,-0.00000098,0.00000152,0,-0.001
78,76,8,C1,2.16,2.32,-695.4534323,0.00000022,0.00000025,-0.00000032,0,0
78,76,10,C1,1.05,2.32,-695.4542739,-0.00000037,-0.0000003,0.0000003,0,0
78,76,11,C1,2.16,2.32,-695.4523238,-0.00000054,-0.00000064,0.00000083,0,0
78,76,14,C1,2.32,2.41,-695.453123,-0.00000002,-0.00000003,0.00000002,0,0
78,76,18,C1,2.32,2.33,-695.4530894,-0.0000004,-0.00000045,0.00000052,0,0
78,76,19,C1,1.07,2.32,-695.4589129,0.00000095,0.00000242,-0.0000027,0,-0.001
78,76,20,C1,1.07,2.32,-695.4592338,0.0000017,0.00000222,-0.00000234,0,0
78,76,22,C1,1.07,2.32,-695.4575714,-0.00000413,-0.0000036,0.00000412,0,0
78,76,23,C1,1.07,1.07,-695.4631923,-0.00011494,-0.00004695,0.00007376,0,-0.026
78,76,24,C1,1.07,2.32,-695.4586109,-0.00000422,-0.00000371,0.00000435,0,0
78,76,26,C1,1.07,2.32,-695.4575597,0.00000186,0.00000233,-0.00000234,0,0
78,76,27,C1,1.07,2.32,-695.4576934,0.00000118,0.00000272,-0.00000316,0,-0.001
78,76,28,C1,2.32,2.33,-695.4532952,-0.00000023,-0.00000027,0.00000032,0,0
78,76,30,C1,2.32,2.33,-695.4531092,-0.00000013,-0.00000017,0.00000018,0,0
78,76,31,C1,2.32,2.33,-695.4530864,0.00000014,0.00000015,-0.00000018,0,0
78,76,35,C1,2.16,2.32,-695.4530922,-0.00000081,-0.00000093,0.00000122,0,0
78,76,36,C1,1.05,2.32,-695.4558948,-0.00000039,-0.00000033,0.00000031,0,0
78,76,38,C1,2.16,2.32,-695.4522274,0.00000022,0.00000025,-0.00000032,0,0
78,76,39,C1,1.05,2.16,-695.454243,-0.00000286,-0.0000009,0.00000139,0,-0.001
78,76,40,C1,1.05,2.32,-695.4552706,0.00000063,0.00000117,-0.00000144,0,-0.001
78,76,42,C1,2.16,2.32,-695.4522392,0.00000037,0.0000004,-0.00000047,0,0
78,76,43,C1,1.05,2.32,-695.454201,-0.00000082,-0.00000053,0.00000067,0,0
78,76,44,C1,2.32,2.41,-695.4531843,0.00000017,0.00000017,-0.00000018,0,0
78,76,47,C1,2.32,2.41,-695.4529201,0.00000003,0.00000003,-0.00000005,0,0
78,76,66,C1,1.32,1.86,-695.4533952,0.00000016,0.00000054,-0.00000104,0,-0.001
78,76,67,C1,1.13,2.32,-695.4562165,-0.00000119,-0.00000071,0.00000081,0,0
78,76,68,C1,1.86,2.32,-695.452765,-0.00000033,-0.00000037,0.00000043,0,0
78,76,69,C1,1.13,2.19,-695.4556407,-0.00000117,-0.00000046,0.00000085,0,0
78,76,70,C1,2.09,2.32,-695.4526356,-0.00000023,-0.00000024,0.00000026,0,0
78,76,71,C1,2.19,2.32,-695.4525932,0,-0.00000001,-0.00000001,0,0
78,76,72,C1,2.09,2.32,-695.4529551,-0.00000009,-0.00000015,0.00000018,0,0
78,76,75,C1,1.18,2.19,-695.4569892,-0.00000783,-0.00000766,0.00000855,0,0
78,77,1,C1,2.19,2.41,-695.4533535,-0.00000082,-0.00000097,0.00000112,0,0
78,77,2,C1,2.19,2.41,-695.4527837,0.0000005,0.00000059,-0.00000059,0,0
78,77,5,C1,1.05,2.19,-695.4551058,0.0000018,0.00000288,-0.00000371,0,-0.001
78,77,6,C1,1.05,2.16,-695.4540907,-0.00000232,-0.00000048,0.00000046,0,-0.001
78,77,7,C1,2.16,2.19,-695.4520755,0.00000011,0.00000008,-0.00000015,0,0
78,77,9,C1,1.05,2.19,-695.4550461,0.00000374,0.0000045,-0.00000535,0,-0.001
78,77,10,C1,1.05,2.16,-695.4541068,-0.00001913,-0.00001834,0.00001885,0,0
78,77,11,C1,2.16,2.19,-695.4520536,0.00000143,0.00000167,-0.00000192,0,0
78,77,13,C1,2.19,2.41,-695.4540756,0.00000077,0.00000088,-0.00000101,0,0
78,77,14,C1,2.19,2.41,-695.4529136,-0.00000122,-0.00000142,0.00000167,0,0
78,77,17,C1,2.19,2.33,-695.4534149,-0.00000025,-0.00000029,0.00000032,0,0
78,77,18,C1,2.19,2.33,-695.4529313,-0.00000007,-0.00000004,0.00000015,0,0
78,77,19,C1,2.19,2.33,-695.4528517,-0.00000011,-0.00000016,0.00000013,0,0
78,77,21,C1,1.07,2.19,-695.4583666,0.00001201,0.00001565,-0.00001801,0,-0.004
78,77,22,C1,1.07,1.07,-695.4627705,0.00004048,0.0001219,-0.0001498,0,-0.069
78,77,23,C1,1.07,2.19,-695.457306,-0.00001817,-0.00002106,0.00002471,0,0.004
78,77,25,C1,1.07,2.19,-695.4582282,-0.00001758,-0.00002041,0.00002392,0,0.004
78,77,26,C1,1.07,1.07,-695.4626259,0.00004299,0.00012506,-0.00015398,0,-0.07
78,77,27,C1,1.07,2.19,-695.4572637,0.00001283,0.00001657,-0.00001923,0,-0.004
78,77,29,C1,2.19,2.33,-695.4537669,-0.00000026,-0.00000034,0.00000036,0,0
78,77,30,C1,2.19,2.33,-695.4529857,0.00000002,0.00000005,0.00000003,0,0
78,77,31,C1,2.19,2.33,-695.4528529,-0.0000002,-0.00000023,0.00000024,0,0
78,77,34,C1,2.19,2.41,-695.4527056,-0.00000117,-0.00000137,0.00000159,0,0
78,77,35,C1,2.19,2.41,-695.4527184,0.00000058,0.00000066,-0.00000074,0,0
78,77,37,C1,2.16,2.19,-695.4530151,0.00000113,0.00000132,-0.00000147,0,0
78,77,38,C1,1.05,2.16,-695.4540073,-0.00001873,-0.0000179,0.00001826,0,0
78,77,39,C1,1.05,2.19,-695.453885,0.00000214,0.00000268,-0.00000296,0,-0.001
78,77,41,C1,2.16,2.19,-695.4530106,-0.00000035,-0.00000045,0.00000053,0,0
78,77,42,C1,1.05,2.16,-695.4539854,-0.00000199,-0.00000014,-0.00000002,0,-0.001
78,77,43,C1,1.05,2.19,-695.4538976,0.00000181,0.0000029,-0.00000371,0,-0.001
78,77,46,C1,2.19,2.41,-695.4527456,0.00000056,0.00000066,-0.00000069,0,0
78,77,47,C1,2.19,2.41,-695.452678,-0.00000078,-0.00000092,0.00000105,0,0
78,77,65,C1,1.32,2.19,-695.4527576,-0.00000157,-0.00000176,0.0000019,0,0
78,77,66,C1,1.32,2.19,-695.4526324,0.0000012,0.00000143,-0.00000166,0,0
78,77,68,C1,1.13,1.86,-695.4559568,-0.00001875,-0.00001049,0.00000675,0,-0.008
78,77,69,C1,1.13,2.19,-695.4554252,0.00000183,0.00000373,-0.00000447,0,-0.002
78,77,71,C1,2.09,2.19,-695.4526911,-0.00000553,-0.00000645,0.00000759,0,0.001
78,77,72,C1,2.09,2.19,-695.4526705,0.00000211,0.0000025,-0.00000287,0,0
78,77,74,C1,1.18,2.19,-695.4564935,0.00000374,0.00000707,-0.00000811,0,-0.003
78,77,75,C1,1.18,2.19,-695.4566046,-0.00000749,-0.0000073,0.00000808,0,0
78,77,76,C1,2.19,2.32,-695.4524192,0.00000021,0.00000021,-0.00000021,0,0
79,3,2,C1,2.19,2.41,-695.4536078,0.00000059,0.0000007,-0.00000077,0,0
79,4,3,C1,2.19,2.41,-695.454603,-0.00000069,-0.00000084,0.00000093,0,0
79,7,2,C1,1.05,2.32,-695.4547197,-0.00000039,-0.00000036,0.0000004,0,0
79,7,3,C1,1.05,1.18,-695.4590107,-0.00000675,0.00000611,-0.00000516,0,-0.007
79,7,6,C1,1.05,2.19,-695.454062,0.00000182,0.0000023,-0.0000025,0,0
79,8,3,C1,2.16,2.32,-695.4539093,-0.00000084,-0.00000099,0.00000132,0,0
79,8,4,C1,1.18,2.16,-695.4588908,-0.00000149,-0.00000055,0.0000004,0,-0.001
79,8,7,C1,1.05,2.16,-695.4552687,-0.00001748,-0.00001662,0.00001658,0,-0.001
79,11,3,C1,1.05,2.41,-695.4547284,-0.00000089,-0.00000079,0.00000083,0,0
79,11,6,C1,1.05,2.32,-695.4539614,0.0000012,0.00000177,-0.00000218,0,-0.001
79,11,7,C1,1.05,1.05,-695.4600294,0.00006681,0.00007095,-0.00001367,0,0.033
79,11,8,C1,1.05,2.16,-695.4549596,-0.00000032,0.00000092,-0.00000147,0,-0.001
79,11,10,C1,1.05,2.19,-695.4540739,0.00000175,0.00000281,-0.00000359,0,-0.001
79,12,3,C1,2.16,2.41,-695.4537742,0.00000022,0.00000025,-0.00000027,0,0
79,12,7,C1,1.05,2.16,-695.455101,-0.00000282,-0.00000087,0.00000132,0,-0.001
79,12,8,C1,1.18,2.16,-695.4582087,0.00000209,0.00000573,-0.00000799,0,-0.004
79,12,11,C1,1.05,2.16,-695.455256,-0.00000264,-0.00000087,0.00000092,0,-0.001
79,15,3,C1,2.41,2.41,-695.4535138,-0.00000015,-0.00000018,0.0000002,0,0
79,15,7,C1,1.05,2.41,-695.4547753,-0.00000124,-0.0000012,0.00000122,0,0
79,15,8,C1,2.16,2.41,-695.4538969,0.00000023,0.00000028,-0.00000029,0,0
79,15,10,C1,2.32,2.41,-695.4527812,0.00000012,0.00000012,-0.00000012,0,0
79,15,11,C1,1.05,1.18,-695.4591083,-0.00001663,0.00000193,-0.00000062,0,-0.011
79,15,12,C1,2.16,2.41,-695.4537837,-0.00000054,-0.00000061,0.00000072,0,0
79,15,14,C1,2.19,2.41,-695.453821,-0.00000077,-0.00000091,0.00000103,0,0
79,16,11,C1,1.05,2.32,-695.4554222,-0.00000076,-0.00000049,0.00000063,0,0
79,16,12,C1,1.18,2.16,-695.4585939,-0.00000065,-0.00000037,0.00000001,0,0
79,16,15,C1,2.19,2.41,-695.4543564,0.00000111,0.00000128,-0.0000015,0,0
79,19,2,C1,1.86,2.33,-695.454067,-0.0000009,-0.00000102,0.00000119,0,0
79,19,3,C1,1.13,2.33,-695.4570605,0.00000157,0.00000263,-0.00000309,0,-0.001
79,19,7,C1,1.05,1.32,-695.4549722,-0.00001168,-0.00000477,0.00000543,0,-0.004
79,19,8,C1,2.16,2.33,-695.453944,0.00000016,0.00000019,-0.00000026,0,0
79,19,11,C1,1.05,2.33,-695.4547459,-0.00000011,0.00000023,-0.00000036,0,0
79,19,12,C1,2.16,2.33,-695.45388,0.00000013,0.00000015,-0.00000021,0,0
79,19,15,C1,2.33,2.41,-695.4535933,-0.00000008,-0.00000008,0.0000001,0,0
79,19,18,C1,2.19,2.33,-695.4536107,-0.00000082,-0.00000096,0.00000112,0,0
79,20,3,C1,1.86,2.33,-695.4549073,0.00000036,0.00000045,-0.00000055,0,0
79,20,4,C1,1.13,2.33,-695.4590413,-0.00000165,-0.00000082,0.00000099,0,0
79,20,7,C1,1.05,2.33,-695.4556511,-0.00000036,0.00000039,-0.00000051,0,-0.001
79,20,8,C1,1.32,2.16,-695.4550045,0.00000099,0.00000156,-0.00000168,0,0
79,20,11,C1,1.05,2.33,-695.455609,0.00000003,0.00000019,-0.00000025,0,0
79,20,12,C1,2.16,2.33,-695.4547456,-0.00000051,-0.00000061,0.00000072,0,0
79,20,15,C1,2.33,2.41,-695.4544541,0.00000008,0.0000001,-0.00000012,0,0
79,20,19,C1,2.19,2.33,-695.454667,0.00000107,0.00000125,-0.00000145,0,0
79,23,2,C1,1.07,2.19,-695.4578824,0.00001171,0.00001397,-0.00001678,0,-0.003
79,23,3,C1,1.07,2.09,-695.4583891,-0.00001572,-0.00001819,0.00001957,0,0.002
79,23,6,C1,1.07,1.86,-695.4576791,0.00000214,0.00000402,-0.0000052,0,-0.002
79,23,7,C1,1.05,1.07,-695.4626218,-0.00002306,-0.00004325,0.00010507,0,0.051
79,23,8,C1,1.07,2.16,-695.4583518,0.00001206,0.00001547,-0.00001822,0,-0.004
79,23,11,C1,1.05,1.07,-695.4593588,0.00005713,0.00007118,-0.00003474,0,0.014
79,23,12,C1,1.07,2.16,-695.4583481,-0.00000254,-0.00000083,-0.00000013,0,-0.002
79,23,15,C1,1.07,2.41,-695.4580238,0.00000053,0.00000132,-0.00000116,0,0
79,23,18,C1,1.07,2.32,-695.4579542,0.00000095,0.00000127,-0.00000098,0,0
79,23,19,C1,1.07,1.18,-695.4624249,-0.00001715,-0.00001058,0.00000767,0,-0.006
79,23,20,C1,1.07,2.33,-695.4588001,0.00000133,0.00000296,-0.00000309,0,-0.001
79,23,22,C1,1.07,2.19,-695.4572644,-0.00001809,-0.00002097,0.00002461,0,0.004
79,24,3,C1,1.07,2.19,-695.4588439,0.00000178,0.00000179,-0.00000261,0,-0.001
79,24,4,C1,1.07,2.09,-695.4602785,-0.00000634,-0.0000034,0.00000404,0,-0.001
79,24,7,C1,1.05,1.07,-695.4606077,0.00003382,0.00010406,-0.00006235,0,-0.018
79,24,8,C1,1.07,1.13,-695.462965,-0.00007456,0.00000907,0.00002671,0,-0.03
79,24,11,C1,1.05,1.07,-695.4601953,0.00001051,0.00003115,-0.00003186,0,-0.013
79,24,12,C1,1.07,1.32,-695.4595395,-0.00002443,-0.00001655,0.00003118,0,0.004
79,24,15,C1,1.07,2.41,-695.4589983,0.00000409,0.00000502,-0.00000581,0,-0.001
79,24,19,C1,1.07,2.32,-695.4590854,0.00000306,0.0000047,-0.00000578,0,-0.002
79,24,20,C1,1.07,1.18,-695.4640134,-0.00007252,-0.00000968,0.00001118,0,-0.038
79,24,23,C1,1.07,1.07,-695.4636284,0.00003064,0.00011232,-0.00013624,0,-0.066
79,27,3,C1,1.07,2.41,-695.4580192,0.00000744,0.00000897,-0.00001056,0,-0.002
79,27,6,C1,1.07,2.19,-695.4571703,-0.00001173,-0.00001245,0.00001476,0,0.002
79,27,7,C1,1.05,1.07,-695.4595047,0.0000213,0.00005836,-0.00006012,0,-0.024
79,27,8,C1,1.07,2.16,-695.4583475,-0.00000843,-0.0000097,0.00001127,0,0.002
79,27,10,C1,1.07,1.86,-695.4577074,-0.00000983,-0.00000603,0.00000786,0,-0.001
79,27,11,C1,1.05,1.07,-695.4627227,-0.00007432,0.00003427,0.0000459,0,-0.018
79,27,12,C1,1.07,2.16,-695.4583632,0.00000358,0.00000583,-0.00000609,0,-0.002
79,27,15,C1,1.07,1.32,-695.4582744,-0.00000685,0.00000081,0.00000092,0,-0.004
79,27,19,C1,1.07,2.33,-695.4581366,0.00000396,0.00000497,-0.00000516,0,-0.001
79,27,20,C1,1.07,2.33,-695.4589217,-0.00000351,-0.00000407,0.00000434,0,0.001
79,27,22,C1,1.07,2.32,-695.4571597,-0.00000442,-0.00000394,0.00000456,0,0
79,27,23,C1,1.07,1.07,-695.4668212,-0.00007981,0.00003765,-0.00006413,0,-0.09
79,27,24,C1,1.07,1.07,-695.4635096,-0.0001383,-0.00015555,0.00018283,0,0.028
79,27,26,C1,1.07,2.19,-695.457266,0.0000135,0.00001727,-0.00002014,0,-0.004
79,28,3,C1,1.07,2.41,-695.4589929,-0.00000282,-0.00000215,0.00000309,0,0
79,28,7,C1,1.05,1.07,-695.4602026,-0.00002754,0.00000471,-0.00001894,0,-0.029
79,28,8,C1,1.07,2.09,-695.4597438,0.00000124,0.00000682,-0.00001113,0,-0.006
79,28,11,C1,1.05,1.07,-695.4607915,-0.00003355,-0.00000491,0.00003716,0,0.002
79,28,12,C1,1.07,1.13,-695.4629877,-0.00002771,0.00001577,-0.00000536,0,-0.021
79,28,15,C1,1.07,2.41,-695.4591732,-0.00000639,-0.00000682,0.00000749,0,0.001
79,28,16,C1,1.07,1.32,-695.4598998,0.00000856,0.00001088,-0.00001226,0,-0.002
79,28,19,C1,1.07,2.33,-695.4590825,-0.00000634,-0.00000535,0.00000674,0,0
79,28,20,C1,1.07,2.33,-695.4600131,0.0000046,0.00000575,-0.00000666,0,-0.001
79,28,23,C1,1.07,1.07,-695.463746,-0.00011393,-0.00004577,0.00007326,0,-0.026
79,28,24,C1,1.07,1.07,-695.4685726,-0.00006422,0.00005492,-0.00008197,0,-0.092
79,28,27,C1,1.07,1.07,-695.4637479,0.00003864,0.0001195,-0.00014671,0,-0.068
79,31,3,C1,2.33,2.41,-695.4534646,0.00000033,0.0000004,-0.00000045,0,0
79,31,7,C1,1.05,2.33,-695.4546957,0.00000122,0.00000155,-0.00000206,0,-0.001
79,31,8,C1,2.16,2.33,-695.4538393,-0.00000019,-0.00000024,0.00000028,0,0
79,31,10,C1,2.19,2.33,-695.452587,0.0000004,0.00000044,-0.00000053,0,0
79,31,11,C1,1.05,2.09,-695.4550963,-0.00000592,-0.000005,0.00000599,0,0
79,31,12,C1,2.16,2.33,-695.4537872,0.00000049,0.0000006,-0.00000064,0,0
79,31,14,C1,1.86,2.33,-695.4541144,-0.00000031,-0.00000032,0.00000032,0,0
79,31,15,C1,1.13,2.33,-695.457073,-0.00000002,0.00000105,-0.00000103,0,-0.001
79,31,19,C1,2.33,2.33,-695.4535507,0.00000019,0.00000024,-0.00000025,0,0
79,31,20,C1,2.33,2.33,-695.4544025,-0.00000024,-0.00000028,0.0000003,0,0
79,31,23,C1,1.07,2.33,-695.4580406,0.00000379,0.00000484,-0.00000538,0,-0.001
79,31,24,C1,1.07,2.33,-695.458935,-0.00000232,-0.00000272,0.00000259,0,0
79,31,26,C1,2.32,2.33,-695.4526163,-0.00000037,-0.00000042,0.00000049,0,0
79,31,27,C1,1.07,1.18,-695.4624407,-0.00007529,-0.00001216,0.00001667,0,-0.037
79,31,28,C1,1.07,2.33,-695.4589332,0.0000003,0.00000178,-0.00000178,0,-0.001
79,31,30,C1,2.19,2.33,-695.4535906,-0.00000057,-0.00000065,0.00000072,0,0
79,32,3,C1,2.33,2.41,-695.4540332,-0.00000034,-0.00000039,0.00000042,0,0
79,32,7,C1,1.05,2.33,-695.4552159,-0.00000008,0.00000018,-0.00000057,0,0
79,32,8,C1,2.16,2.33,-695.4544675,-0.00000006,-0.00000006,0.00000016,0,0
79,32,11,C1,1.05,2.19,-695.4552032,-0.00000071,0.00000003,0.00000041,0,0
79,32,12,C1,2.09,2.16,-695.4547777,0.00000051,0.0000007,-0.00000074,0,0
79,32,15,C1,1.86,2.33,-695.4546424,0.00000051,0.00000065,-0.00000073,0,0
79,32,16,C1,1.13,2.33,-695.4583046,-0.00000172,-0.0000014,0.00000159,0,0
79,32,19,C1,2.33,2.33,-695.4541186,-0.00000032,-0.00000035,0.00000041,0,0
79,32,20,C1,2.33,2.33,-695.4549879,0.00000024,0.00000028,-0.0000003,0,0
79,32,23,C1,1.07,2.33,-695.458539,-0.00000501,-0.00000398,0.00000496,0,0
79,32,24,C1,1.07,2.33,-695.459578,0.00000501,0.00000617,-0.0000068,0,-0.001
79,32,27,C1,1.07,2.32,-695.4586679,0.00000213,0.00000371,-0.00000461,0,-0.002
79,32,28,C1,1.07,1.18,-695.4637305,-0.00002642,-0.00002086,0.00002106,0,-0.003
79,32,31,C1,2.19,2.33,-695.454205,0.00000116,0.00000135,-0.00000161,0,0
79,35,19,C1,1.13,2.33,-695.4570682,-0.00000242,-0.00000222,0.00000261,0,0
79,35,23,C1,1.07,1.32,-695.4581855,0.00001121,0.00001409,-0.00001645,0,-0.003
79,36,3,C1,2.41,2.41,-695.4542706,0.00000026,0.00000029,-0.00000036,0,0
79,36,7,C1,1.05,2.41,-695.4554823,0.00000027,0.00000055,-0.00000058,0,0
79,36,8,C1,2.16,2.41,-695.454663,-0.00000009,-0.00000013,0.00000017,0,0
79,36,11,C1,1.05,2.41,-695.4554939,-0.00000079,-0.00000077,0.00000087,0,0
79,36,12,C1,2.16,2.41,-695.4546303,0.00000011,0.00000011,-0.00000012,0,0
79,36,15,C1,2.41,2.41,-695.4543443,-0.00000009,-0.00000011,0.00000013,0,0
79,36,19,C1,1.86,2.33,-695.45489,0.00000064,0.00000078,-0.0000009,0,0
79,36,20,C1,1.13,2.33,-695.4589105,-0.00000012,0.00000084,-0.00000082,0,-0.001
79,36,23,C1,1.07,2.41,-695.4588717,-0.0000076,-0.0000082,0.00000934,0,0.001
